email_id,intent,subject,body,sender_name,sender_email,sender_company,gt_amount,gt_currency,gt_doc_number,gt_date,mentions_amount,mentions_currency,mentions_doc_number,mentions_date
EMAIL-0099,quote_offer,RE: Request for Quotation,"Hi Team,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
Priya Sharma
FairPoint Logistics",Priya Sharma,p.sharma@fairpointlogistics.com,FairPoint Logistics,,,,,False,False,False,False
EMAIL-0063,quote_offer,Commercial offer – BrightLine Components Ltd.,"Dear Team,

Following your request, we have prepared a quotation for cable harnesses and connectors. Please see the attached file for the full breakdown.

We remain at your disposal for any further information.

Regards,
Carlos Mendez
BrightLine Components Ltd.",Carlos Mendez,c.mendez@brightlinecomponents.com,BrightLine Components Ltd.,,,,,False,False,False,False
EMAIL-0131,invoice_submission,Invoice F-2025-92576 – GlobalWire Electronics,"Dear Team,

Attached is invoice F-2025-92576, issued for the recent delivery of raw materials as per PO-2025-0443. The total payable is 65.484,71 $, with a payment deadline of February 15, 2025.

Please confirm receipt of this invoice.

Regards,
Ahmed Hassan
GlobalWire Electronics",Ahmed Hassan,a.hassan@globalwireelectronic.com,GlobalWire Electronics,65484.71,USD,F-2025-92576,2025-02-15,True,True,True,True
EMAIL-0380,price_increase,TitanForge Engineering – revised pricing,"Dear Alex,

We would like to notify you of upcoming changes to our price list. The updated pricing details are attached.

We apologize for any inconvenience and remain available to discuss.

Regards,
Thomas Mueller
TitanForge Engineering",Thomas Mueller,t.mueller@titanforgeengineerin.com,TitanForge Engineering,,,,,False,False,False,False
EMAIL-0268,price_validity_confirmation,RE: Your inquiry about pricing,"Hello Customer,

Good news — the pricing from our quotation QUO-2026-89065 has not changed. The quoted total of 69,435.73 EUR holds until 12/21/2025.

Don't hesitate to reach out if you need anything else.

Best,
Omar Youssef
UltraSpec Optics",Omar Youssef,o.youssef@ultraspecoptics.com,UltraSpec Optics,69435.73,EUR,QUO-2026-89065,2025-12-21,True,True,True,True
EMAIL-0082,quote_offer,Commercial offer – EuroSteel Supply GmbH,"Hi Procurement Team,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
Sarah Johnson
EuroSteel Supply GmbH",Sarah Johnson,s.johnson@eurosteelsupplygmbh.com,EuroSteel Supply GmbH,,,,,False,False,False,False
EMAIL-0003,quote_offer,Price quotation attached – SilverOak Metals,"Dear Procurement Team,

Further to our recent discussion, I am sending you our quotation ref. QT-2024-31512 covering injection molding components.

The total comes to 7,351.00 GBP. This offer remains valid through August 14, 2025. Delivery terms and conditions are outlined in the attached document.

Looking forward to your feedback.

Regards,
Michael Brown
SilverOak Metals",Michael Brown,m.brown@silveroakmetals.com,SilverOak Metals,7351.0,GBP,QT-2024-31512,2025-08-14,True,True,True,True
EMAIL-0280,price_validity_confirmation,Price validity extension – QT-2025-6677,"Hi Alex,

This is to confirm that our offer QT-2025-6677 is still active.

Confirmed amount: 31834.00 CHF
Valid through: 11 Sep 2024

Let us know if you wish to proceed.

Regards,
Fatima Al-Rashid
UltraSpec Optics",Fatima Al-Rashid,f.alrashid@ultraspecoptics.com,UltraSpec Optics,31834.0,CHF,QT-2025-6677,2024-09-11,True,True,True,True
EMAIL-0308,price_validity_confirmation,Confirmation of current pricing,"Hello Procurement Team,

Good news — the pricing from our quotation QT-2026-53990 has not changed. The quoted total of 54 875.00 EUR holds until 03/08/2025.

Don't hesitate to reach out if you need anything else.

Best,
Elena Popescu
Delta Precision Parts",Elena Popescu,e.popescu@deltaprecisionparts.com,Delta Precision Parts,54875.0,EUR,QT-2026-53990,2025-03-08,True,True,True,True
EMAIL-0315,price_validity_confirmation,Confirmation: prices still valid,"Dear Purchasing Department,

We can confirm that the prices from our previous quotation are still valid. No changes have been made.

Please let us know if you'd like to go ahead with the order.

Regards,
Priya Sharma
Lakewood Chemical Supply",Priya Sharma,p.sharma@lakewoodchemicalsupp.com,Lakewood Chemical Supply,,,,,False,False,False,False
EMAIL-0248,price_validity_confirmation,Our prices remain valid,"Dear Alex,

We can confirm that the prices from our previous quotation are still valid. No changes have been made.

Please let us know if you'd like to go ahead with the order.

Regards,
John Smith
IronBridge Materials",John Smith,john.smith@ironbridgematerials.com,IronBridge Materials,,,,,False,False,False,False
EMAIL-0178,invoice_submission,Lakewood Chemical Supply – Invoice F-2024-98309,"Dear Procurement Team,

Attached is invoice F-2024-98309, issued for the recent delivery of chemical reagents for lab testing. The total payable is 123,298.54 CHF, with a payment deadline of 30 Apr 2025.

Please confirm receipt of this invoice.

Regards,
Carlos Mendez
Lakewood Chemical Supply",Carlos Mendez,c.mendez@lakewoodchemicalsupp.com,Lakewood Chemical Supply,123298.54,CHF,F-2024-98309,2025-04-30,True,True,True,True
EMAIL-0176,invoice_submission,RE: Payment – Invoice,"Dear Team,

I'm sending you the invoice for conveyor belt rollers and bearings as agreed. Please review the attached and process accordingly.

Best regards,
Hannah Fischer
NorthStar Industrial",Hannah Fischer,h.fischer@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
EMAIL-0061,quote_offer,YieldMax Agriculture Supply – Quotation QUO-2024-14474,"Hello Alex,

We have prepared quotation QUO-2024-14474 as requested. The quoted value is 109243.18 EUR, with a validity period ending on 03/30/2025.

Full details are enclosed. We hope this meets your requirements and look forward to working with you.

Best,
Fatima Al-Rashid
YieldMax Agriculture Supply",Fatima Al-Rashid,f.alrashid@yieldmaxagricultures.com,YieldMax Agriculture Supply,109243.18,EUR,QUO-2024-14474,2025-03-30,True,True,True,True
EMAIL-0017,quote_offer,Price quotation attached – TitanForge Engineering,"Hi Purchasing Department,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
Ahmed Hassan
TitanForge Engineering",Ahmed Hassan,a.hassan@titanforgeengineerin.com,TitanForge Engineering,,,,,False,False,False,False
EMAIL-0438,other,Follow-up: recent delivery,"Hi Purchasing Department,

We have updated our bank account details for future payments. Please find the new information below and update your records.

If you have any questions, please contact our finance team.

Best regards,
Hannah Fischer
QuickFlow Hydraulics",Hannah Fischer,h.fischer@quickflowhydraulics.com,QuickFlow Hydraulics,,,,,False,False,False,False
EMAIL-0311,price_validity_confirmation,RE: Price validity – QUO-2025-57450,"Hello Team,

Good news — the pricing from our quotation QUO-2025-57450 has not changed. The quoted total of 99081.95 EUR holds until June 15, 2025.

Don't hesitate to reach out if you need anything else.

Best,
Elena Popescu
BrightLine Components Ltd.",Elena Popescu,e.popescu@brightlinecomponents.com,BrightLine Components Ltd.,99081.95,EUR,QUO-2025-57450,2025-06-15,True,True,True,True
EMAIL-0324,price_increase,Price revision notice,"Hi Alex,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Anna Kowalski
YieldMax Agriculture Supply",Anna Kowalski,a.kowalski@yieldmaxagricultures.com,YieldMax Agriculture Supply,,,,,False,False,False,False
EMAIL-0291,price_validity_confirmation,RE: Quotation – validity update,"Dear Alex,

Thank you for checking in. We are happy to confirm that the quoted prices have not been revised and remain applicable.

Kind regards,
Sophie Laurent
Harmon Tools & Equipment",Sophie Laurent,s.laurent@harmontools&equipmen.com,Harmon Tools & Equipment,,,,,False,False,False,False
EMAIL-0338,price_increase,New pricing effective,"Hi Team,

Please note that we will be revising our pricing structure in the near future. Details will follow shortly.

Thank you for your understanding.

Best,
Fatima Al-Rashid
NorthStar Industrial",Fatima Al-Rashid,f.alrashid@northstarindustrial.com,NorthStar Industrial,,,,,False,False,False,False
EMAIL-0092,quote_offer,Offer for welding consumables and electrodes – QT-2026-25405,"Hello Procurement Team,

We have prepared quotation QT-2026-25405 as requested. The quoted value is 49937.27 GBP, with a validity period ending on 2025-07-03.

Full details are enclosed. We hope this meets your requirements and look forward to working with you.

Best,
Michael Brown
IronBridge Materials",Michael Brown,m.brown@ironbridgematerials.com,IronBridge Materials,49937.27,GBP,QT-2026-25405,2025-07-03,True,True,True,True
EMAIL-0463,other,Follow-up: recent delivery,"Dear Purchasing Department,

We wanted to confirm that your delivery has been dispatched and should arrive within 3-5 business days.

Tracking information will be sent separately.

Regards,
Elena Popescu
OmniParts Distribution",Elena Popescu,e.popescu@omnipartsdistributio.com,OmniParts Distribution,,,,,False,False,False,False
EMAIL-0006,quote_offer,Our offer for the requested mechanical components,"Dear Team,

Please find attached our quotation for the requested mechanical components as discussed.

All pricing details and terms are included in the attached document. Feel free to reach out if you need any clarification.

Best regards,
Sarah Johnson
Vanguard Electrical",Sarah Johnson,s.johnson@vanguardelectrical.com,Vanguard Electrical,,,,,False,False,False,False
EMAIL-0153,invoice_submission,Delta Precision Parts – Invoice BILL-2025-54856,"Dear Team,

Please find enclosed our invoice BILL-2025-54856 for 155953.03 CHF covering welding consumables and electrodes.

The due date for payment is 27 Aug 2025. We kindly ask that you process this within the agreed timeline.

Thank you for your business.

Best,
Sarah Johnson
Delta Precision Parts",Sarah Johnson,s.johnson@deltaprecisionparts.com,Delta Precision Parts,155953.03,CHF,BILL-2025-54856,2025-08-27,True,True,True,True
EMAIL-0093,quote_offer,Apex Industrial Solutions – Quotation QT-2025-77344,"Dear Customer,

Attached is our quotation (QT-2025-77344) for the items you requested. The total price is 35 710.43 GBP.

Please note that this offer expires on 25 Apr 2025. We would appreciate your confirmation at your earliest convenience.

Thank you,
Robert Taylor
Apex Industrial Solutions",Robert Taylor,r.taylor@apexindustrialsoluti.com,Apex Industrial Solutions,35710.43,GBP,QT-2025-77344,2025-04-25,True,True,True,True
EMAIL-0083,quote_offer,Harmon Tools & Equipment – Quotation,"Hi Team,

As requested, I'm sending over our offer for your review. Everything is detailed in the attachment.

Let me know if you have any questions or if anything needs to be adjusted.

Cheers,
Michael Brown
Harmon Tools & Equipment",Michael Brown,m.brown@harmontools&equipmen.com,Harmon Tools & Equipment,,,,,False,False,False,False
EMAIL-0414,other,Follow-up: recent delivery,"Hi Purchasing Department,

Just a quick follow-up on our conversation from last week. Please let us know if you need any additional information from our side.

Thanks,
Ivan Petrov
CedarTech Manufacturing",Ivan Petrov,i.petrov@cedartechmanufacturi.com,CedarTech Manufacturing,,,,,False,False,False,False
EMAIL-0231,invoice_submission,Invoice – WestBridge Plastics,"Hi Procurement Team,

Attached is the invoice for your recent order. All details are in the document.

Thank you,
John Smith
WestBridge Plastics",John Smith,john.smith@westbridgeplastics.com,WestBridge Plastics,,,,,False,False,False,False
EMAIL-0466,other,RE: Order status update,"Hello Team,

We are writing to inform you that our offices will be closed for the holiday period from December 23 to January 2. Orders placed after December 20 will be processed in January.

Happy holidays!

Best,
Maria Garcia
Harmon Tools & Equipment",Maria Garcia,m.garcia@harmontools&equipmen.com,Harmon Tools & Equipment,,,,,False,False,False,False
EMAIL-0325,price_increase,Notice of price increase – effective,"Dear Alex,

This is a courtesy notice regarding an upcoming adjustment to our standard pricing. The changes reflect increased costs across several product categories.

We will share the updated price list soon.

Sincerely,
Elena Popescu
Delta Precision Parts",Elena Popescu,e.popescu@deltaprecisionparts.com,Delta Precision Parts,,,,,False,False,False,False
EMAIL-0161,invoice_submission,Invoice attached – F-2026-16704,"Hello Team,

This email contains invoice F-2026-16704 for your records.

Amount due: 188871.00 €
Payment terms: Net 30 (due January 09, 2026)

Should you require a revised copy or have billing questions, please don't hesitate to reach out.

Kind regards,
Omar Youssef
BrightLine Components Ltd.",Omar Youssef,o.youssef@brightlinecomponents.com,BrightLine Components Ltd.,188871.0,EUR,F-2026-16704,2026-01-09,True,True,True,True
